Disability,Region,Status,RegCode_New,Province,Household Population 5 Years Old and Over with Functional Difficulty,Province_pcode,Population,Person affected by disability per 100k,scale affected
Mobility Disability,Region V (Bicol Region),Mild,PH050000000,CATANDUANES,6215,PH052000000,272941,2278.0,3.3575537197430814
Mobility Disability,Region V (Bicol Region),Mild,PH050000000,MASBATE,13368,PH054100000,937079,1427.0,3.154423973114647
Mobility Disability,Region V (Bicol Region),Mild,PH050000000,SORSOGON,17066,PH056200000,845718,2018.0,3.3049211619008916
Mobility Disability,Region V (Bicol Region),Moderate,PH050000000,ALBAY,4742,PH050500000,1396088,340.0,2.531478917042255
Mobility Disability,Region V (Bicol Region),Moderate,PH050000000,CAMARINES NORTE,2640,PH051600000,622514,425.0,2.6283889300503116
Mobility Disability,Region V (Bicol Region),Moderate,PH050000000,CAMARINES SUR,8374,PH051700000,2059495,407.0,2.60959440922522
Mobility Disability,Region V (Bicol Region),Moderate,PH050000000,CATANDUANES,1229,PH052000000,272941,451.0,2.6541765418779604
Mobility Disability,Region V (Bicol Region),Moderate,PH050000000,MASBATE,2284,PH054100000,937079,244.0,2.387389826338729
Mobility Disability,Region V (Bicol Region),Moderate,PH050000000,SORSOGON,3349,PH056200000,845718,396.0,2.597695185925512
Mobility Disability,Region V (Bicol Region),Severe,PH050000000,ALBAY,2423,PH050500000,1396088,174.0,2.2405492482826
Mobility Disability,Region V (Bicol Region),Severe,PH050000000,CAMARINES NORTE,1138,PH051600000,622514,183.0,2.2624510897304293
Mobility Disability,Region V (Bicol Region),Severe,PH050000000,CAMARINES SUR,4059,PH051700000,2059495,198.0,2.296665190261531
Mobility Disability,Region V (Bicol Region),Severe,PH050000000,CATANDUANES,692,PH052000000,272941,254.0,2.404833716619938
Mobility Disability,Region V (Bicol Region),Severe,PH050000000,MASBATE,1125,PH054100000,937079,121.0,2.0827853703164503
Mobility Disability,Region V (Bicol Region),Severe,PH050000000,SORSOGON,1627,PH056200000,845718,193.0,2.285557309007774
Mobility Disability,Region VI (Western Visayas),Mild,PH060000000,AKLAN,12647,PH060400000,605584,2089.0,3.3199384399803087
Mobility Disability,Region VI (Western Visayas),Mild,PH060000000,ANTIQUE,15533,PH060600000,612454,2537.0,3.404320467221731
Mobility Disability,Region VI (Western Visayas),Mild,PH060000000,CAPIZ,14326,PH061900000,803083,1784.0,3.2513948500401044
Mobility Disability,Region VI (Western Visayas),Mild,PH060000000,GUIMARAS,2643,PH067900000,185174,1428.0,3.1547282074401557
Mobility Disability,Region VI (Western Visayas),Mild,PH060000000,ILOILO,48367,PH063000000,2524211,1917.0,3.2826221128780624
Mobility Disability,Region VI (Western Visayas),Mild,PH060000000,NEGROS OCCIDENTAL,38908,PH064500000,3174389,1226.0,3.0884904701823963
Mobility Disability,Region VI (Western Visayas),Moderate,PH060000000,AKLAN,2640,PH060400000,605584,436.0,2.639486489268586
Mobility Disability,Region VI (Western Visayas),Moderate,PH060000000,ANTIQUE,3511,PH060600000,612454,574.0,2.7589118923979736
Mobility Disability,Region VI (Western Visayas),Moderate,PH060000000,CAPIZ,2582,PH061900000,803083,322.0,2.507855871695831
Mobility Disability,Region VI (Western Visayas),Moderate,PH060000000,GUIMARAS,566,PH067900000,185174,306.0,2.48572142648158
Mobility Disability,Region VI (Western Visayas),Moderate,PH060000000,ILOILO,10439,PH063000000,2524211,414.0,2.617000341120899
Mobility Disability,Region VI (Western Visayas),Moderate,PH060000000,NEGROS OCCIDENTAL,7610,PH064500000,3174389,240.0,2.380211241711606
Mobility Disability,Region VI (Western Visayas),Severe,PH060000000,AKLAN,1330,PH060400000,605584,220.0,2.342422680822206
Mobility Disability,Region VI (Western Visayas),Severe,PH060000000,ANTIQUE,1530,PH060600000,612454,250.0,2.3979400086720375
Mobility Disability,Region VI (Western Visayas),Severe,PH060000000,CAPIZ,1197,PH061900000,803083,150.0,2.1760912590556813
Mobility Disability,Region VI (Western Visayas),Severe,PH060000000,GUIMARAS,348,PH067900000,185174,188.0,2.27415784926368
Mobility Disability,Region VI (Western Visayas),Severe,PH060000000,ILOILO,5354,PH063000000,2524211,213.0,2.3283796034387376
Mobility Disability,Region VI (Western Visayas),Severe,PH060000000,NEGROS OCCIDENTAL,3716,PH064500000,3174389,118.0,2.0718820073061255
Mobility Disability,Region VII (Central Visayas),Mild,PH070000000,BOHOL,27753,PH071200000,1365107,2034.0,3.308350948586726
Mobility Disability,Region VII (Central Visayas),Mild,PH070000000,CEBU,62186,PH072200000,5085207,1223.0,3.0874264570362855
Mobility Disability,Region VII (Central Visayas),Mild,PH070000000,NEGROS ORIENTAL,25113,PH074600000,1406274,1786.0,3.2518814545525276
Mobility Disability,Region VII (Central Visayas),Mild,PH070000000,SIQUIJOR,2484,PH076100000,100457,2473.0,3.3932241163612975
Mobility Disability,Region VII (Central Visayas),Moderate,PH070000000,BOHOL,5738,PH071200000,1365107,421.0,2.6242820958356683
Mobility Disability,Region VII (Central Visayas),Moderate,PH070000000,CEBU,13529,PH072200000,5085207,267.0,2.4265112613645754
Mobility Disability,Region VII (Central Visayas),Moderate,PH070000000,NEGROS ORIENTAL,4706,PH074600000,1406274,335.0,2.525044807036845
Mobility Disability,Region VII (Central Visayas),Moderate,PH070000000,SIQUIJOR,521,PH076100000,100457,519.0,2.7151673578484576
Mobility Disability,Region VII (Central Visayas),Severe,PH070000000,BOHOL,2960,PH071200000,1365107,217.0,2.3364597338485296
Mobility Disability,Region VII (Central Visayas),Severe,PH070000000,CEBU,6984,PH072200000,5085207,138.0,2.1398790864012365
Mobility Disability,Region VII (Central Visayas),Severe,PH070000000,NEGROS ORIENTAL,2542,PH074600000,1406274,181.0,2.2576785748691846
Mobility Disability,Region VII (Central Visayas),Severe,PH070000000,SIQUIJOR,275,PH076100000,100457,274.0,2.437750562820388
Mobility Disability,Region VIII (Eastern Visayas),Mild,PH080000000,BILIRAN,3509,PH087800000,179362,1957.0,3.2915908256580013
Mobility Disability,Region VIII (Eastern Visayas),Mild,PH080000000,EASTERN SAMAR,13628,PH082600000,503495,2707.0,3.4324882557705063
Mobility Disability,Region VIII (Eastern Visayas),Mild,PH080000000,LEYTE,35870,PH083700000,2124269,1689.0,3.227629649571009
Mobility Disability,Region VIII (Eastern Visayas),Mild,PH080000000,NORTHERN SAMAR,14700,PH084800000,668766,2199.0,3.3422252293607904
Mobility Disability,Region VIII (Eastern Visayas),Mild,PH080000000,SAMAR (WESTERN SAMAR),12071,PH086000000,822095,1469.0,3.1670217957902564
Mobility Disability,Region VIII (Eastern Visayas),Mild,PH080000000,SOUTHERN LEYTE,8132,PH086400000,444355,1831.0,3.2626883443016963
Mobility Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,BILIRAN,605,PH087800000,179362,338.0,2.5289167002776547
Mobility Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,EASTERN SAMAR,2584,PH082600000,503495,514.0,2.710963118995276
Mobility Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,LEYTE,6995,PH083700000,2124269,330.0,2.5185139398778875
Mobility Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,NORTHERN SAMAR,2685,PH084800000,668766,402.0,2.60422605308447
Mobility Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,SAMAR (WESTERN SAMAR),2037,PH086000000,822095,248.0,2.3944516808262164
Mobility Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,SOUTHERN LEYTE,1859,PH086400000,444355,419.0,2.622214022966295
Mobility Disability,Region VIII (Eastern Visayas),Severe,PH080000000,BILIRAN,369,PH087800000,179362,206.0,2.3138672203691533
Mobility Disability,Region VIII (Eastern Visayas),Severe,PH080000000,EASTERN SAMAR,966,PH082600000,503495,192.0,2.2833012287035497
Mobility Disability,Region VIII (Eastern Visayas),Severe,PH080000000,LEYTE,3463,PH083700000,2124269,164.0,2.214843848047698
Mobility Disability,Region VIII (Eastern Visayas),Severe,PH080000000,NORTHERN SAMAR,1082,PH084800000,668766,162.0,2.2095150145426308
Mobility Disability,Region VIII (Eastern Visayas),Severe,PH080000000,SAMAR (WESTERN SAMAR),885,PH086000000,822095,108.0,2.03342375548695
Mobility Disability,Region VIII (Eastern Visayas),Severe,PH080000000,SOUTHERN LEYTE,908,PH086400000,444355,205.0,2.311753861055754
Mobility Disability,Region X (Northern Mindanao),Mild,PH100000000,BUKIDNON,17751,PH101300000,1510189,1176.0,3.0704073217401198
Mobility Disability,Region X (Northern Mindanao),Mild,PH100000000,CAMIGUIN,1552,PH101800000,92431,1680.0,3.225309281725863
Mobility Disability,Region X (Northern Mindanao),Mild,PH100000000,LANAO DEL NORTE,9314,PH103500000,1095270,851.0,2.929929560084588
Mobility Disability,Region X (Northern Mindanao),Mild,PH100000000,MISAMIS OCCIDENTAL,9343,PH104200000,627158,1490.0,3.173186268412274
Mobility Disability,Region X (Northern Mindanao),Mild,PH100000000,MISAMIS ORIENTAL,18490,PH104300000,1692002,1093.0,3.038620161949703
Mobility Disability,Region X (Northern Mindanao),Moderate,PH100000000,BUKIDNON,3934,PH101300000,1510189,261.0,2.416640507338281
Mobility Disability,Region X (Northern Mindanao),Moderate,PH100000000,CAMIGUIN,379,PH101800000,92431,411.0,2.6138418218760693
Mobility Disability,Region X (Northern Mindanao),Moderate,PH100000000,LANAO DEL NORTE,1803,PH103500000,1095270,165.0,2.2174839442139063
Mobility Disability,Region X (Northern Mindanao),Moderate,PH100000000,MISAMIS OCCIDENTAL,2125,PH104200000,627158,339.0,2.530199698203082
Mobility Disability,Region X (Northern Mindanao),Moderate,PH100000000,MISAMIS ORIENTAL,4227,PH104300000,1692002,250.0,2.3979400086720375
Mobility Disability,Region X (Northern Mindanao),Severe,PH100000000,BUKIDNON,1798,PH101300000,1510189,120.0,2.0791812460476247
Mobility Disability,Region X (Northern Mindanao),Severe,PH100000000,CAMIGUIN,263,PH101800000,92431,285.0,2.45484486000851
Mobility Disability,Region X (Northern Mindanao),Severe,PH100000000,LANAO DEL NORTE,880,PH103500000,1095270,81.0,1.9084850188786497
Mobility Disability,Region X (Northern Mindanao),Severe,PH100000000,MISAMIS OCCIDENTAL,1045,PH104200000,627158,167.0,2.2227164711475833
Mobility Disability,Region X (Northern Mindanao),Severe,PH100000000,MISAMIS ORIENTAL,2205,PH104300000,1692002,131.0,2.1172712956557644
Mobility Disability,Region XIII (Caraga),Mild,PH160000000,AGUSAN DEL NORTE,8217,PH160200000,738775,1113.0,3.0464951643347082
Mobility Disability,Region XIII (Caraga),Mild,PH160000000,AGUSAN DEL SUR,8979,PH160300000,734982,1222.0,3.0870712059065353
Mobility Disability,Region XIII (Caraga),Mild,PH160000000,DINAGAT ISLANDS,2372,PH168500000,130671,1816.0,3.2591158441850663
Mobility Disability,Region XIII (Caraga),Mild,PH160000000,SURIGAO DEL NORTE,7606,PH166700000,528148,1441.0,3.1586639808139894
Mobility Disability,Region XIII (Caraga),Mild,PH160000000,SURIGAO DEL SUR,9505,PH166800000,620531,1532.0,3.185258765296585
Mobility Disability,Region XIII (Caraga),Moderate,PH160000000,AGUSAN DEL NORTE,1902,PH160200000,738775,258.0,2.41161970596323
Mobility Disability,Region XIII (Caraga),Moderate,PH160000000,AGUSAN DEL SUR,2151,PH160300000,734982,293.0,2.4668676203541096
Mobility Disability,Region XIII (Caraga),Moderate,PH160000000,DINAGAT ISLANDS,467,PH168500000,130671,358.0,2.5538830266438746
Mobility Disability,Region XIII (Caraga),Moderate,PH160000000,SURIGAO DEL NORTE,1600,PH166700000,528148,303.0,2.481442628502305
Mobility Disability,Region XIII (Caraga),Moderate,PH160000000,SURIGAO DEL SUR,2049,PH166800000,620531,331.0,2.519827993775719
Mobility Disability,Region XIII (Caraga),Severe,PH160000000,AGUSAN DEL NORTE,993,PH160200000,738775,135.0,2.130333768495006
Mobility Disability,Region XIII (Caraga),Severe,PH160000000,AGUSAN DEL SUR,1014,PH160300000,734982,138.0,2.1398790864012365
Mobility Disability,Region XIII (Caraga),Severe,PH160000000,DINAGAT ISLANDS,181,PH168500000,130671,139.0,2.143014800254095
Mobility Disability,Region XIII (Caraga),Severe,PH160000000,SURIGAO DEL NORTE,865,PH166700000,528148,164.0,2.214843848047698
Mobility Disability,Region XIII (Caraga),Severe,PH160000000,SURIGAO DEL SUR,974,PH166800000,620531,157.0,2.1958996524092336
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Mild,PH150000000,BASILAN,1114,PH150700000,386697,289.0,2.4608978427565478
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Mild,PH150000000,LANAO DEL SUR,17130,PH153600000,1146287,1495.0,3.1746411926604483
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Mild,PH150000000,MAGUINDANAO,8281,PH153800000,1323051,626.0,2.7965743332104296
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Mild,PH150000000,SULU,1352,PH156600000,913590,148.0,2.1702617153949575
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Mild,PH150000000,TAWI-TAWI,1096,PH157000000,413690,265.0,2.423245873936808
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Moderate,PH150000000,BASILAN,158,PH150700000,386697,41.0,1.6127838567197355
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Moderate,PH150000000,LANAO DEL SUR,2042,PH153600000,1146287,179.0,2.2528530309798933
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Moderate,PH150000000,MAGUINDANAO,1002,PH153800000,1323051,76.0,1.8808135922807914
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Moderate,PH150000000,SULU,128,PH156600000,913590,15.0,1.1760912590556813
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Moderate,PH150000000,TAWI-TAWI,150,PH157000000,413690,37.0,1.568201724066995
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Severe,PH150000000,BASILAN,105,PH150700000,386697,28.0,1.4471580313422192
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Severe,PH150000000,LANAO DEL SUR,1399,PH153600000,1146287,123.0,2.089905111439398
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Severe,PH150000000,MAGUINDANAO,819,PH153800000,1323051,62.0,1.792391689498254
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Severe,PH150000000,SULU,55,PH156600000,913590,7.0,0.8450980400142568
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Severe,PH150000000,TAWI-TAWI,72,PH157000000,413690,18.0,1.255272505103306
Self-Care Disability,Cordillera Administrative Region (CAR),Mild,PH140000000,ABRA,1279,PH140100000,247402,517.0,2.7134905430939424
Self-Care Disability,Cordillera Administrative Region (CAR),Mild,PH140000000,APAYAO,607,PH148100000,123899,490.0,2.690196080028514
Self-Care Disability,Cordillera Administrative Region (CAR),Mild,PH140000000,BENGUET,2946,PH141100000,848552,348.0,2.5415792439465807
Self-Care Disability,Cordillera Administrative Region (CAR),Mild,PH140000000,IFUGAO,813,PH142700000,210669,386.0,2.586587304671755
Self-Care Disability,Cordillera Administrative Region (CAR),Mild,PH140000000,KALINGA,946,PH143200000,220230,430.0,2.6334684555795866
Self-Care Disability,Cordillera Administrative Region (CAR),Mild,PH140000000,MOUNTAIN PROVINCE,701,PH144400000,156987,447.0,2.6503075231319366
Self-Care Disability,Cordillera Administrative Region (CAR),Moderate,PH140000000,ABRA,495,PH140100000,247402,201.0,2.303196057420489
Self-Care Disability,Cordillera Administrative Region (CAR),Moderate,PH140000000,APAYAO,195,PH148100000,123899,158.0,2.1986570869544226
Self-Care Disability,Cordillera Administrative Region (CAR),Moderate,PH140000000,BENGUET,1265,PH141100000,848552,150.0,2.1760912590556813
Self-Care Disability,Cordillera Administrative Region (CAR),Moderate,PH140000000,IFUGAO,372,PH142700000,210669,177.0,2.247973266361807
Self-Care Disability,Cordillera Administrative Region (CAR),Moderate,PH140000000,KALINGA,324,PH143200000,220230,148.0,2.1702617153949575
Self-Care Disability,Cordillera Administrative Region (CAR),Moderate,PH140000000,MOUNTAIN PROVINCE,285,PH144400000,156987,182.0,2.2600713879850747
Self-Care Disability,Cordillera Administrative Region (CAR),Severe,PH140000000,ABRA,590,PH140100000,247402,239.0,2.3783979009481375
Self-Care Disability,Cordillera Administrative Region (CAR),Severe,PH140000000,APAYAO,277,PH148100000,123899,224.0,2.3502480183341627
Self-Care Disability,Cordillera Administrative Region (CAR),Severe,PH140000000,BENGUET,1565,PH141100000,848552,185.0,2.2671717284030137
Self-Care Disability,Cordillera Administrative Region (CAR),Severe,PH140000000,IFUGAO,352,PH142700000,210669,168.0,2.225309281725863
Self-Care Disability,Cordillera Administrative Region (CAR),Severe,PH140000000,KALINGA,396,PH143200000,220230,180.0,2.255272505103306
Self-Care Disability,Cordillera Administrative Region (CAR),Severe,PH140000000,MOUNTAIN PROVINCE,259,PH144400000,156987,165.0,2.2174839442139063
Self-Care Disability,MIMAROPA Region,Mild,PH1700000000,MARINDUQUE,1102,PH174000000,241036,458.0,2.660865478003869
Self-Care Disability,MIMAROPA Region,Mild,PH1700000000,OCCIDENTAL MINDORO,1956,PH175100000,515134,380.0,2.57978359661681
Self-Care Disability,MIMAROPA Region,Mild,PH1700000000,ORIENTAL MINDORO,2745,PH175200000,901270,305.0,2.484299839346786
Self-Care Disability,MIMAROPA Region,Mild,PH1700000000,PALAWAN,4805,PH175300000,1216009,396.0,2.597695185925512
Self-Care Disability,MIMAROPA Region,Mild,PH1700000000,ROMBLON,1586,PH175900000,301407,527.0,2.7218106152125467
Self-Care Disability,MIMAROPA Region,Moderate,PH1700000000,MARINDUQUE,518,PH174000000,241036,215.0,2.3324384599156054
Self-Care Disability,MIMAROPA Region,Moderate,PH1700000000,OCCIDENTAL MINDORO,545,PH175100000,515134,106.0,2.0253058652647704
Self-Care Disability,MIMAROPA Region,Moderate,PH1700000000,ORIENTAL MINDORO,1264,PH175200000,901270,141.0,2.1492191126553797
Self-Care Disability,MIMAROPA Region,Moderate,PH1700000000,PALAWAN,1382,PH175300000,1216009,114.0,2.0569048513364727
Self-Care Disability,MIMAROPA Region,Moderate,PH1700000000,ROMBLON,668,PH175900000,301407,222.0,2.346352974450639
Self-Care Disability,MIMAROPA Region,Severe,PH1700000000,MARINDUQUE,661,PH174000000,241036,275.0,2.439332693830263
Self-Care Disability,MIMAROPA Region,Severe,PH1700000000,OCCIDENTAL MINDORO,724,PH175100000,515134,141.0,2.1492191126553797
Self-Care Disability,MIMAROPA Region,Severe,PH1700000000,ORIENTAL MINDORO,1800,PH175200000,901270,200.0,2.3010299956639813
Self-Care Disability,MIMAROPA Region,Severe,PH1700000000,PALAWAN,1666,PH175300000,1216009,138.0,2.1398790864012365
Self-Care Disability,MIMAROPA Region,Severe,PH1700000000,ROMBLON,789,PH175900000,301407,262.0,2.4183012913197452
Self-Care Disability,National Capital Region (NCR),Mild,PH130000000,"NCR, FIRST DISTRICT (NOT A PROVINCE)",6693,PH133900000,1886920,355.0,2.550228353055094
Self-Care Disability,National Capital Region (NCR),Mild,PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",11026,PH137600000,4015981,275.0,2.439332693830263
Self-Care Disability,National Capital Region (NCR),Mild,PH130000000,"NCR, SECOND DISTRICT (NOT A PROVINCE)",13600,PH137400000,4960933,275.0,2.439332693830263
Self-Care Disability,National Capital Region (NCR),Mild,PH130000000,"NCR, THIRD DISTRICT (NOT A PROVINCE)",6154,PH137500000,2940822,210.0,2.322219294733919
